,FIPS,State,County,FFR11,FFR16,PCH_FFR_11_16,FFRPTH11,FFRPTH16,PCH_FFRPTH_11_16,FSR11,FSR16,PCH_FSR_11_16,FSRPTH11,FSRPTH16,PCH_FSRPTH_11_16,PC_FFRSALES07*,PC_FFRSALES12*,PC_FSRSALES07*,PC_FSRSALES12*,geo_type
2906,51181.0,VA,Surry,1.0,1.0,0.0,0.144446049,0.15220700199999998,5.372907154,3.0,4.0,33.333333333,0.433338148,0.608828006,40.497209538,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2907,51183.0,VA,Sussex,4.0,4.0,0.0,0.330988829,0.350078768,5.767547698,7.0,5.0,-28.571428571,0.579230451,0.43759846,-24.451751644,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2908,51185.0,VA,Tazewell,33.0,31.0,-6.0606060610000005,0.737627967,0.7372877320000001,-0.046126,16.0,24.0,50.0,0.357637802,0.570803406,59.603767302,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2909,51187.0,VA,Warren,24.0,22.0,-8.333333332999999,0.637907663,0.563149542,-11.719269953,35.0,32.0,-8.571428571,0.9302820079999999,0.819126606,-11.948570551,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2910,51191.0,VA,Washington,36.0,31.0,-13.888888889,0.656910332,0.571565536,-12.991848532999999,27.0,36.0,33.333333333,0.492682749,0.663753526,34.722299045999996,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2911,51193.0,VA,Westmoreland,5.0,4.0,-20.0,0.283671848,0.226513393,-20.149498839,17.0,15.0,-11.764705882000001,0.964484285,0.849425222,-11.929594307999999,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2912,51195.0,VA,Wise,30.0,26.0,-13.333333332999999,0.723955694,0.666085976,-7.99354409,17.0,20.0,17.647058824000002,0.41024156,0.512373828,24.895641506999997,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2913,51197.0,VA,Wythe,24.0,21.0,-12.5,0.8222557220000001,0.7255891090000001,-11.756271163,29.0,30.0,3.448275862,0.993558997,1.03655587,4.327561187,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2914,51199.0,VA,York,57.0,57.0,0.0,0.865459073,0.84142777,-2.7767116410000003,52.0,51.0,-1.9230769230000002,0.78954161,0.7528564259999999,-4.646390264,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,county
2915,51510.0,VA,Alexandria,120.0,125.0,4.166666667,0.829886997,0.794720513,-4.237502755,152.0,178.0,17.105263158,1.0511901959999999,1.13168201,7.657207429,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2916,51515.0,VA,Bedford,15.0,8.0,-46.666666667,0.0,0.0,0.0,11.0,12.0,9.090909091,0.0,0.0,0.0,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2917,51520.0,VA,Bristol,32.0,32.0,0.0,1.8057671690000001,1.890470845,4.690730785,26.0,27.0,3.8461538460000004,1.467185825,1.595084776,8.717297354,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2918,51530.0,VA,Buena Vista,5.0,3.0,-40.0,0.744047619,0.469924812,-36.842105263,4.0,6.0,50.0,0.595238095,0.939849624,57.894736842,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2919,51540.0,VA,Charlottesville,58.0,68.0,17.24137931,1.323143607,1.438057776,8.684935543,125.0,135.0,8.0,2.851602601,2.854967644,0.118005329,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2920,51550.0,VA,Chesapeake,204.0,193.0,-5.392156862999999,0.905133973,0.812217775,-10.265463515,164.0,190.0,15.853658537000001,0.727656724,0.799592629,9.885967211,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
2921,51570.0,VA,Colonial Heights,36.0,37.0,2.777777778,2.082610205,2.097267883,0.7038128709999999,34.0,35.0,2.9411764710000003,1.9669096380000002,1.983902052,0.8639143220000001,721.8231507597286,635.0676982024834,739.1472646451974,738.3726242355216,city
